,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
96,0.0,8.0658436214,0.614198322551,0.802663121261,18.3296593311,-1.82558368994,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.00950264023
97,0.0,8.18106995885,0.586086468115,0.746073841106,18.445980623,-1.83136929306,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.827889226929
98,0.0,8.2962962963,0.562494134209,0.700341101919,18.5413752664,-1.8315616319,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.822194732255
99,0.0,8.41152263374,0.539244273572,0.653912385434,18.6361137541,-1.83137396775,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.771979214363
100,0.0,8.52674897119,0.516454001839,0.60727588465,18.7250660915,-1.83088561817,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.602494118158
101,0.0,8.64197530864,0.497199496217,0.568074071345,18.7944892821,-1.82975473572,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.621557207722
102,0.0,8.75720164609,0.475049547727,0.524109745457,18.8661090427,-1.82895570445,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.542813852967
103,0.0,8.87242798354,0.454432088387,0.485676669745,18.9286554949,-1.82936667493,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.471372029634
104,0.0,8.98765432099,0.435060398175,0.452858781325,18.9829699674,-1.83103243354,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.460859278922
105,0.0,9.10288065844,0.414866985661,0.41888010254,19.0360730942,-1.83243305668,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.366380487657
106,0.0,9.21810699588,0.397064751135,0.39563235812,19.0782897759,-1.83022874724,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.327542762141
107,0.0,9.33333333333,0.380687668319,0.377251076077,19.1160313287,-1.82701058778,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.315293448325
108,0.0,9.44855967078,0.363690766203,0.358450127456,19.152361438,-1.8239037356,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.244057674068
109,0.0,9.56378600823,0.346161344057,0.344095975342,19.1804833099,-1.81896173953,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.221590537429
110,0.0,9.67901234568,0.32776392724,0.330992295827,19.206016376,-1.81359842172,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.196883695278
111,0.0,9.79423868313,0.310296083398,0.31949099423,19.2287025631,-1.80896972749,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.13309604224
112,0.0,9.90946502058,0.296489796947,0.31155076127,19.2440387325,-1.80559834959,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.137174872546
113,0.0,10.024691358,0.28088138093,0.302447755989,19.2598448907,-1.8015107813,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.116653174368
114,0.0,10.1399176955,0.267312658735,0.294903742973,19.2732864087,-1.79842384343,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0942358296132
115,0.0,10.2551440329,0.256477485816,0.289228748342,19.2841448582,-1.79635088807,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0885765966941
116,0.0,10.3703703704,0.24476710619,0.282994770695,19.2943512151,-1.79404173029,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0898799359012
117,0.0,10.4855967078,0.234566567925,0.277569599121,19.3047077509,-1.79006769474,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0903419234729
118,0.0,10.6008230453,0.224641319367,0.272778297003,19.3151175198,-1.78606202047,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.089358346042
119,0.0,10.7160493827,0.214548303567,0.268051228076,19.3254139548,-1.78203846687,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0806273718898
120,0.0,10.8312757202,0.206265807118,0.264196067874,19.3347043515,-1.77755686972,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0798413245238
121,0.0,10.9465020576,0.197144258199,0.259701526674,19.3439041749,-1.77256555835,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0744982555907
122,0.0,11.0617283951,0.18934864611,0.256004984297,19.3524883361,-1.76841776394,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.065370592415
123,0.0,11.1769547325,0.183593009072,0.253315434314,19.36002075,-1.76519030029,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0632908908086
124,0.0,11.29218107,0.177566068645,0.250446125182,19.3673135276,-1.76169256863,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0604735979399
125,0.0,11.4074074074,0.172301752936,0.247734894144,19.3742816788,-1.75890863424,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0589657909813
126,0.0,11.5226337449,0.16755408179,0.245141122429,19.3810760909,-1.75663831563,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0618064158332
127,0.0,11.6378600823,0.162422584846,0.24252600321,19.3881978178,-1.75405748632,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0631460593103
128,0.0,11.7530864198,0.157698441882,0.240057175595,19.395473907,-1.75081829,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.063924339903
129,0.0,11.8683127572,0.153273730067,0.237651960158,19.4028396745,-1.74731554335,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0639795838341
130,0.0,11.9835390947,0.148817800931,0.235306072787,19.4102118076,-1.74377139266,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0617266447155
131,0.0,12.0987654321,0.144856490174,0.23336068483,19.4173243428,-1.73991582604,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0604840838383
132,0.0,12.2139917695,0.140942650467,0.231429594398,19.4242937023,-1.73619014544,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0565324928795
133,0.0,12.329218107,0.138099924532,0.229903979725,19.4308077344,-1.7330416739,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.055291476381
