,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
164,0.0,16.1621621622,0.209871877824,0.228176324972,19.1150792728,-1.28028829361,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.044654649664
165,0.0,16.2792792793,0.209285369345,0.228847157886,19.1203090966,-1.27723783608,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0431928177483
166,0.0,16.3963963964,0.209218111493,0.22952565818,19.1253677149,-1.27862358111,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.038800534959
167,0.0,16.5135135135,0.209882962959,0.229822533618,19.1299119217,-1.28620421541,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0379001374523
168,0.0,16.6306306306,0.210768594658,0.23005152955,19.1343506765,-1.29494941171,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0422434237255
169,0.0,16.7477477477,0.21091860096,0.230380244862,19.1392981045,-1.30060374718,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0477239776585
170,0.0,16.8648648649,0.209377184225,0.230726466802,19.1448873992,-1.30127376794,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0450163371114
171,0.0,16.981981982,0.208018536505,0.231036108051,19.1501595828,-1.30565662649,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0497869397335
172,0.0,17.0990990991,0.207745308182,0.231053832395,19.1559904857,-1.30149617525,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0507008421708
173,0.0,17.2162162162,0.206937233341,0.230951610401,19.1619284222,-1.29417250622,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0490412433251
